0x0000000000006340,contents::bag::Proc * gfl::engine::ObjectFactory::Create<contents::bag::Proc>(gfl::mem::MemoryResource *),848,
0x0000000000006710,gamesys::app::MemoryAPI<contents::bag::Proc::MemoryID>::~MemoryAPI(),116,
0x0000000000006790,gamesys::app::MemoryAPI<contents::bag::Proc::MemoryID>::CreateRoot_Core(unsigned long),84,
0x00000000000067f0,gamesys::app::MemoryAPI<contents::bag::Proc::MemoryID>::ReleaseRoot_Core(void),132,
0x0000000000006880,gamesys::app::MemoryAPIBase::~MemoryAPIBase(),64,
0x00000000000068d0,gfl::mem::Manager<contents::bag::Proc::MemoryID>::GetMemoryResourceCount(void)const,8,
0x00000000000068e0,gfl::mem::Manager<contents::bag::Proc::MemoryID>::GetMemoryResource(unsigned long)const,12,
0x00000000000068f0,gfl::mem::Manager<contents::bag::Proc::MemoryID>::GetParentResource(unsigned long)const,12,
0x0000000000006900,gfl::mem::Manager<contents::bag::Proc::MemoryID>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x0000000000006a70,gfl::mem::SynchronizedPoolResource * gfl::mem::Manager<contents::bag::Proc::MemoryID>::CreateResource<gfl::mem::SynchronizedPoolResource>(char const*, int, char const*, contents::bag::Proc::MemoryID const&, unsigned long const&, gfl::mem::MemoryResource *),280,
0x0000000000006b90,gfl::mt::SyncObject::DependencyHandeler<gfl::mt::SyncObject::LockDependency(void)::{lambda(void)#1}>::DependencyHandeler(gfl::mt::SyncObject::LockDependency(void)::{lambda(void)#1} const&),432,
0x0000000000006f50,sandbox::muto::battle_ui_test::Proc * gfl::engine::ObjectFactory::Create<sandbox::muto::battle_ui_test::Proc>(gfl::mem::MemoryResource *),836,
0x00000000000072a0,gamesys::app::MemoryAPI<sandbox::muto::battle_ui_test::Proc::MemoryID>::~MemoryAPI(),120,
0x0000000000007320,gamesys::app::MemoryAPI<sandbox::muto::battle_ui_test::Proc::MemoryID>::~MemoryAPI(),116,
0x00000000000073a0,gamesys::app::MemoryAPI<sandbox::muto::battle_ui_test::Proc::MemoryID>::CreateRoot_Core(unsigned long),84,
0x0000000000007400,gamesys::app::MemoryAPI<sandbox::muto::battle_ui_test::Proc::MemoryID>::ReleaseRoot_Core(void),132,
0x0000000000007490,gfl::mem::Manager<sandbox::muto::battle_ui_test::Proc::MemoryID>::GetMemoryResourceCount(void)const,8,
0x00000000000074a0,gfl::mem::Manager<sandbox::muto::battle_ui_test::Proc::MemoryID>::GetMemoryResource(unsigned long)const,12,
0x00000000000074b0,gfl::mem::Manager<sandbox::muto::battle_ui_test::Proc::MemoryID>::GetParentResource(unsigned long)const,12,
0x00000000000074c0,gfl::mem::Manager<sandbox::muto::battle_ui_test::Proc::MemoryID>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x0000000000007630,gfl::mem::SynchronizedPoolResource * gfl::mem::Manager<sandbox::muto::battle_ui_test::Proc::MemoryID>::CreateResource<gfl::mem::SynchronizedPoolResource>(char const*, int, char const*, sandbox::muto::battle_ui_test::Proc::MemoryID const&, unsigned long const&, gfl::mem::MemoryResource *),280,
0x0000000000007750,gfl::engine::ObjectHandle<sandbox::muto::uimanager_test::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::muto::uimanager_test::Proc>(gfl::mem::MemoryResource *),524,
0x0000000000007960,sandbox::muto::uimanager_test::Proc * gfl::engine::ObjectFactory::Create<sandbox::muto::uimanager_test::Proc>(gfl::mem::MemoryResource *),848,
0x0000000000007d30,gamesys::app::MemoryAPI<sandbox::muto::uimanager_test::Proc::MemoryID>::~MemoryAPI(),116,
0x0000000000007db0,gamesys::app::MemoryAPI<sandbox::muto::uimanager_test::Proc::MemoryID>::CreateRoot_Core(unsigned long),84,
0x0000000000007e10,gamesys::app::MemoryAPI<sandbox::muto::uimanager_test::Proc::MemoryID>::ReleaseRoot_Core(void),132,
0x0000000000007ea0,gfl::mem::Manager<sandbox::muto::uimanager_test::Proc::MemoryID>::GetMemoryResourceCount(void)const,8,
0x0000000000007eb0,gfl::mem::Manager<sandbox::muto::uimanager_test::Proc::MemoryID>::GetMemoryResource(unsigned long)const,12,
0x0000000000007ec0,gfl::mem::Manager<sandbox::muto::uimanager_test::Proc::MemoryID>::GetParentResource(unsigned long)const,12,
0x0000000000007ed0,gfl::mem::Manager<sandbox::muto::uimanager_test::Proc::MemoryID>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x0000000000008040,gfl::mem::SynchronizedPoolResource * gfl::mem::Manager<sandbox::muto::uimanager_test::Proc::MemoryID>::CreateResource<gfl::mem::SynchronizedPoolResource>(char const*, int, char const*, sandbox::muto::uimanager_test::Proc::MemoryID const&, unsigned long const&, gfl::mem::MemoryResource *),280,
0x0000000000008160,gfl::engine::ObjectHandle<sandbox::muto::fieldui_test::residential_ui::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::muto::fieldui_test::residential_ui::Proc>(gfl::mem::MemoryResource *),524,
0x0000000000008370,sandbox::muto::fieldui_test::residential_ui::Proc * gfl::engine::ObjectFactory::Create<sandbox::muto::fieldui_test::residential_ui::Proc>(gfl::mem::MemoryResource *),840,
0x00000000000086c0,gamesys::app::MemoryAPI<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::~MemoryAPI(),120,
0x0000000000008740,gamesys::app::MemoryAPI<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::~MemoryAPI(),116,
0x00000000000087c0,gamesys::app::MemoryAPI<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::CreateRoot_Core(unsigned long),84,
0x0000000000008820,gamesys::app::MemoryAPI<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::ReleaseRoot_Core(void),132,
0x00000000000088b0,gfl::mem::Manager<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::GetMemoryResourceCount(void)const,8,
0x00000000000088c0,gfl::mem::Manager<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::GetMemoryResource(unsigned long)const,12,
0x00000000000088d0,gfl::mem::Manager<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::GetParentResource(unsigned long)const,12,
0x00000000000088e0,gfl::mem::Manager<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x0000000000008a50,gfl::mem::SynchronizedPoolResource * gfl::mem::Manager<sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID>::CreateResource<gfl::mem::SynchronizedPoolResource>(char const*, int, char const*, sandbox::muto::fieldui_test::residential_ui::Proc::MemoryID const&, unsigned long const&, gfl::mem::MemoryResource *),280,
0x0000000000008b70,gfl::engine::ObjectHandle<sandbox::muto::report_test::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::muto::report_test::Proc>(gfl::mem::MemoryResource *),524,
0x0000000000008d80,sandbox::muto::report_test::Proc * gfl::engine::ObjectFactory::Create<sandbox::muto::report_test::Proc>(gfl::mem::MemoryResource *),604,
0x0000000000008fe0,gfl::engine::ObjectHandle<sandbox::sanga::swkbd::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::sanga::swkbd::Proc>(gfl::mem::MemoryResource *),524,
0x00000000000091f0,sandbox::sanga::swkbd::Proc * gfl::engine::ObjectFactory::Create<sandbox::sanga::swkbd::Proc>(gfl::mem::MemoryResource *),620,
0x0000000000009460,sandbox::sanga::swkbd::Proc::Proc(void),240,
0x0000000000009560,gfl::mem::Manager<sandbox::sanga::swkbd::Proc::Heap>::GetMemoryResource(unsigned long)const,12,
0x0000000000009570,gfl::mem::Manager<sandbox::sanga::swkbd::Proc::Heap>::GetParentResource(unsigned long)const,12,
0x0000000000009580,gfl::mem::Manager<sandbox::sanga::swkbd::Proc::Heap>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x00000000000097b0,sandbox::sanga::report_test::Proc * gfl::engine::ObjectFactory::Create<sandbox::sanga::report_test::Proc>(gfl::mem::MemoryResource *),604,
0x0000000000009a10,gfl::engine::ObjectHandle<sandbox::sanga::TestUiUikitGridPanel> gamesys::GameProcManager::RegisterCallProc<sandbox::sanga::TestUiUikitGridPanel>(gfl::mem::MemoryResource *),524,
0x0000000000009c20,sandbox::sanga::TestUiUikitGridPanel * gfl::engine::ObjectFactory::Create<sandbox::sanga::TestUiUikitGridPanel>(gfl::mem::MemoryResource *),672,
0x0000000000009fc0,gfl::container::DynamicArray<uikit::UikitSettingFile, gfl::Allocator<uikit::UikitSettingFile, 16ul>>::DynamicArray(void),200,
0x000000000000a090,gfl::container::DynamicArray<ui::LayoutSettingFile, gfl::Allocator<ui::LayoutSettingFile, 16ul>>::DynamicArray(void),200,
0x000000000000a160,gfl::mem::Manager<sandbox::ui::TestUiUikitBase::Heap>::GetMemoryResourceCount(void)const,8,
0x000000000000a170,gfl::mem::Manager<sandbox::ui::TestUiUikitBase::Heap>::GetMemoryResource(unsigned long)const,12,
0x000000000000a180,gfl::mem::Manager<sandbox::ui::TestUiUikitBase::Heap>::GetParentResource(unsigned long)const,12,
0x000000000000a190,gfl::mem::Manager<sandbox::ui::TestUiUikitBase::Heap>::GetMemoryResourceDebugInfo(unsigned long)const,32,
0x000000000000a3c0,sandbox::sanga::TestUiButton * gfl::engine::ObjectFactory::Create<sandbox::sanga::TestUiButton>(gfl::mem::MemoryResource *),664,
0x000000000000a660,gfl::engine::ObjectHandle<sandbox::kawai::report_test::Proc> gamesys::GameProcManager::RegisterCallProc<sandbox::kawai::report_test::Proc>(gfl::mem::MemoryResource *),524,
0x000000000000a870,sandbox::kawai::report_test::Proc * gfl::engine::ObjectFactory::Create<sandbox::kawai::report_test::Proc>(gfl::mem::MemoryResource *),604,
